Material,Carbon,Water,Waste,EIS,Risk_Level,image,actual_class
Cotton,2.1,10000,0.5,0.3680392156862745,High,1442_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1803_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1920_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1896_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1804_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1897_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1898_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1771_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1900_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1902_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1907_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1903_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1770_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1205_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1814_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1815_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,439_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,483_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1450_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1906_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1443_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1444_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,482_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1899_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1772_im_2.png,Nylon
Cotton,2.1,10000,0.5,0.3680392156862745,High,1372_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1227_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1230_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1228_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1226_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1793_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1791_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1762_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1359_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1764_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1357_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1817_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1792_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1763_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1816_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1358_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1794_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1765_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1356_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,1371_im_2.png,Corduroy
Cotton,2.1,10000,0.5,0.3680392156862745,High,143_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,268_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,454_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,265_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,453_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,486_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,148_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,267_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,532_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,144_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,147_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,149_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,266_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,264_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,269_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,142_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,260_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,272_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,262_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,145_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,259_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,146_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,273_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,270_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,261_im_2.png,Terrycloth
Cotton,2.1,10000,0.5,0.3680392156862745,High,1142_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1496_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1240_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,349_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1832_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1767_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1282_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1509_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1127_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1839_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,114_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1185_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,388_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,160_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,846_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1830_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,243_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1790_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,161_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1733_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1851_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1213_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1517_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1290_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1755_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,417_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1715_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1167_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,428_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1395_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,845_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,741_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,169_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,331_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,490_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1149_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,508_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,24_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,206_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,749_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1386_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1360_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,456_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,9_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1504_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,737_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1713_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1461_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1669_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,253_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1795_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1272_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1159_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1680_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1724_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1100_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1769_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,132_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1714_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1521_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1490_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,733_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1373_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,735_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,507_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1725_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,244_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,105_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1809_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1478_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,738_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1168_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,739_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1183_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1200_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,495_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,387_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1730_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1522_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,159_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1108_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1169_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1768_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1292_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1796_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1147_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,466_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1957_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1941_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1483_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,491_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,237_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,125_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1284_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1377_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1740_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1482_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,52_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,390_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,418_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1144_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1480_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,736_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,467_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1211_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1459_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,696_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1508_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1475_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1502_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,205_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1472_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1503_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,71_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,319_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1243_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1161_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1361_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1126_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,697_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1217_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,834_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1468_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1202_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1385_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1270_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,471_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1281_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,175_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,181_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1514_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1575_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1452_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1774_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1844_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1494_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,162_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,415_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1563_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,848_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1752_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1223_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1562_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1458_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1261_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1151_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,121_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1244_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,427_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,470_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,19_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,320_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1944_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,750_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1801_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1736_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,302_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,734_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,752_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,176_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1182_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,409_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,693_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,474_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1744_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1216_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1121_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,139_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,480_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1940_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,746_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,844_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,341_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1831_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1758_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,425_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1499_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,70_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,479_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,204_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1491_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1158_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1751_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1210_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,87_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1487_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1489_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1679_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,452_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,75_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1818_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1477_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,99_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,699_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1129_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1737_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,25_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1761_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1942_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,451_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,742_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1194_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,457_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1364_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,213_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,303_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,694_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,164_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,327_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1474_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1273_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,230_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,10_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,86_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1512_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1888_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1470_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1293_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,170_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1718_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,214_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1601_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,209_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,178_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1391_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,407_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1497_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1802_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,124_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1201_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,240_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,234_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,173_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1507_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,291_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,299_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1722_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,163_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,106_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1128_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1294_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,475_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,231_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,168_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1519_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1513_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,847_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1481_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,298_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,476_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1125_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,296_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1738_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,835_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1749_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,72_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,690_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,195_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,177_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,51_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,218_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1165_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1170_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1280_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1734_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,842_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,312_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1753_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,730_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,120_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1835_im_2.png,Cotton
Cotton,2.1,10000,0.5,0.3680392156862745,High,1462_im_2.png,Cotton
