Material,Carbon,Water,Waste,EIS,Risk_Level,image,predicted_class,final_output,explanation
Nylon,6.4,3000,0.8,0.3545098039215686,Medium,1207_im_2.png,Cotton,Material: Nylon | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Denim,2.1,10000,0.5,0.3680392156862745,High,1289_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1064_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1246_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1259_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1080_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1063_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1060_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1120_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1083_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1308_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,433_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1342_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,300_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1138_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1059_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1345_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1253_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1310_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1119_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1328_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1046_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1058_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,420_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1287_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1068_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1052_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1135_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1254_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1044_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1330_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1043_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1056_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1315_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1333_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1234_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1278_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1311_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,152_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1343_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1053_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1306_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1319_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1276_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1050_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1070_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1062_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1256_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1351_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1347_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1322_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,431_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1327_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1247_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,429_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1326_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1191_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1250_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1300_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1075_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1288_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1051_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1082_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1192_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1079_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,421_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1069_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1301_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1329_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1324_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1047_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1317_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1057_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1336_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1321_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1331_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,424_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1350_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1084_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1305_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1190_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1355_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1349_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,225_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1086_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1307_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1277_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,516_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1255_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1279_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1313_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1042_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1354_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1087_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1251_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1304_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,15_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1045_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1344_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,432_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1334_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1136_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1260_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1054_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1067_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1340_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,430_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,12_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1040_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1073_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1348_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1235_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,151_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1048_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1341_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1318_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1309_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1352_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1065_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1346_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1078_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1323_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1061_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1302_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,423_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1072_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,301_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,150_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1076_im_2.png,Blended,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,422_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1049_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1134_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1066_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1139_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1137_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1338_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,226_im_2.png,Denim,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Denim,2.1,10000,0.5,0.3680392156862745,High,1286_im_2.png,Cotton,"Material: Denim | Risk: High | Reason: High impact due to high water usage, high waste production","High impact due to high water usage, high waste production"
Silk,4.5,7000,0.4,0.3372549019607843,Medium,784_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1012_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1022_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,783_im_2.png,Blended,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,489_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,779_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1026_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1013_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1016_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,781_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,437_im_2.png,Blended,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1017_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,436_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1021_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1006_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,523_im_2.png,Denim,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,488_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1020_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
Silk,4.5,7000,0.4,0.3372549019607843,Medium,1010_im_2.png,Cotton,Material: Silk | Risk: Medium | Reason: Moderate impact due to high waste production,Moderate impact due to high waste production
